Genome ID,Genome Name,Resistance_Label,Species,Label
562.89874,Escherichia coli UPMP 2087,Susceptible,Escherichia coli,0
562.78003,Escherichia coli strain ECJXMCRH7,Susceptible,Escherichia coli,0
562.23093,Escherichia coli O22:H1 strain ECO0734,Susceptible,Escherichia coli,0
562.81074,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.88023,Escherichia coli strain CX11,Susceptible,Escherichia coli,0
562.79319,Escherichia coli strain MS10840,Susceptible,Escherichia coli,0
562.88359,Escherichia coli strain MSK.23.54,Susceptible,Escherichia coli,0
1005508.3,Escherichia coli PA40,Susceptible,Escherichia coli,0
1110693.3,Escherichia coli str. K-12 substr. MDS42,Susceptible,Escherichia coli,0
562.77385,Escherichia coli strain HECS5,Susceptible,Escherichia coli,0
562.90337,Escherichia coli QH20-4D3-1,Susceptible,Escherichia coli,0
562.91223,Escherichia coli BDG 170,Susceptible,Escherichia coli,0
562.85743,Escherichia coli strain C3-9,Susceptible,Escherichia coli,0
562.86638,Escherichia coli strain 13-117-1,Susceptible,Escherichia coli,0
562.86818,Escherichia coli strain 12-1109-1P,Susceptible,Escherichia coli,0
562.90821,Escherichia coli S14EE,Susceptible,Escherichia coli,0
562.86033,Escherichia coli strain MS8315,Susceptible,Escherichia coli,0
562.7814,Escherichia coli strain EC_80,Susceptible,Escherichia coli,0
562.80638,Escherichia coli strain S.104.19.Ec strain not collected,Susceptible,Escherichia coli,0
562.76407,Escherichia coli strain ZWEC442,Susceptible,Escherichia coli,0
562.8079,Escherichia coli strain 92,Susceptible,Escherichia coli,0
562.91329,Escherichia coli ARS-CC11286,Susceptible,Escherichia coli,0
562.87665,Escherichia coli strain C7-4,Susceptible,Escherichia coli,0
562.22926,Escherichia coli O18:H7 strain ECO0536,Susceptible,Escherichia coli,0
562.45587,Escherichia coli strain EC_89,Susceptible,Escherichia coli,0
562.23584,Escherichia coli O6:H1 strain ECO1287,Susceptible,Escherichia coli,0
562.8699,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
1126934.3,Escherichia coli C887_10,Susceptible,Escherichia coli,0
562.77405,Escherichia coli strain HECR3,Susceptible,Escherichia coli,0
1269002.3,Escherichia coli 908632,Susceptible,Escherichia coli,0
562.80265,Escherichia coli strain C3-9,Susceptible,Escherichia coli,0
562.23471,Escherichia coli O6:H1 strain ECO1037,Susceptible,Escherichia coli,0
562.23228,Escherichia coli O75:H5 strain ECO0850,Susceptible,Escherichia coli,0
562.9079,Escherichia coli strain 105438,Susceptible,Escherichia coli,0
562.87689,Escherichia coli strain C1-1,Susceptible,Escherichia coli,0
562.80432,Escherichia coli strain LHZ2-1,Susceptible,Escherichia coli,0
562.90038,Escherichia coli R17-K1,Susceptible,Escherichia coli,0
562.782,Escherichia coli strain MDP12-35 strain not applicable,Susceptible,Escherichia coli,0
562.89091,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.77213,Escherichia coli strain KCJ2K2336,Susceptible,Escherichia coli,0
562.23835,Escherichia coli O6:H31 strain ECO1420,Susceptible,Escherichia coli,0
562.80839,Escherichia coli strain 51,Susceptible,Escherichia coli,0
562.23007,Escherichia coli O1:H7 strain ECO0633,Susceptible,Escherichia coli,0
562.85895,Escherichia coli strain JS116-2,Susceptible,Escherichia coli,0
562.23506,Escherichia coli O1:H7 strain ECO1192,Susceptible,Escherichia coli,0
562.65784,Escherichia coli strain CFS0349,Susceptible,Escherichia coli,0
562.4567,Escherichia coli strain EC_35_A,Susceptible,Escherichia coli,0
562.140827,Escherichia coli 016-E1-DxU,Susceptible,Escherichia coli,0
1005406.3,Escherichia coli 95.0183,Susceptible,Escherichia coli,0
1126924.3,Escherichia coli C796_10,Susceptible,Escherichia coli,0
562.79527,Escherichia coli strain STEC250 strain not applicable,Susceptible,Escherichia coli,0
562.87741,Escherichia coli strain S698-1,Susceptible,Escherichia coli,0
562.78163,Escherichia coli strain EC_32,Susceptible,Escherichia coli,0
562.22905,Escherichia coli O2:H1 strain ECO0512,Susceptible,Escherichia coli,0
562.91097,Escherichia coli MS10865,Susceptible,Escherichia coli,0
562.86144,Escherichia coli strain CX22,Susceptible,Escherichia coli,0
562.78974,Escherichia coli strain C12-9,Susceptible,Escherichia coli,0
562.80209,Escherichia coli strain C13-10,Susceptible,Escherichia coli,0
562.77334,Escherichia coli strain Colony284,Susceptible,Escherichia coli,0
562.90931,Escherichia coli 148,Susceptible,Escherichia coli,0
1005397.3,Escherichia coli 88.0221,Susceptible,Escherichia coli,0
562.88527,Escherichia coli strain S572,Susceptible,Escherichia coli,0
1005398.3,Escherichia coli 88.1042,Susceptible,Escherichia coli,0
562.7931,Escherichia coli strain ECO_086,Susceptible,Escherichia coli,0
562.80975,Escherichia coli strain E2,Susceptible,Escherichia coli,0
562.88808,Escherichia coli strain SCBcol-4,Susceptible,Escherichia coli,0
562.78016,Escherichia coli strain PK8277,Susceptible,Escherichia coli,0
1078034.24,Escherichia coli O145:H28 strain 5044,Susceptible,Escherichia coli,0
562.86765,Escherichia coli strain 6360,Susceptible,Escherichia coli,0
562.23738,Escherichia coli O25:H4 strain ECO1471,Susceptible,Escherichia coli,0
562.9082,Escherichia coli strain SYAU3,Susceptible,Escherichia coli,0
562.42808,Escherichia coli strain M49,Susceptible,Escherichia coli,0
562.91085,Escherichia coli MS10878,Susceptible,Escherichia coli,0
562.91298,Escherichia coli FT105-1,Susceptible,Escherichia coli,0
1005526.3,Escherichia coli TW14301,Susceptible,Escherichia coli,0
562.91161,Escherichia coli RIVM_C019217,Susceptible,Escherichia coli,0
562.87857,Escherichia coli strain LHZ2-1,Susceptible,Escherichia coli,0
562.23124,Escherichia coli O4:H5 strain ECO0776,Susceptible,Escherichia coli,0
562.7828,Escherichia coli strain ME2L-19-401,Susceptible,Escherichia coli,0
562.79431,Escherichia coli strain STEC654 strain not applicable,Susceptible,Escherichia coli,0
562.80329,Escherichia coli strain S221-2,Susceptible,Escherichia coli,0
562.89086,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.79054,Escherichia coli strain P31-04,Susceptible,Escherichia coli,0
562.7916,Escherichia coli strain GDXB17-2,Susceptible,Escherichia coli,0
562.89037,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.23254,Escherichia coli O9:H4 strain ECO0888,Susceptible,Escherichia coli,0
562.77217,Escherichia coli strain KCJ2K2254,Susceptible,Escherichia coli,0
1116150.3,Escherichia coli P0298942.14,Susceptible,Escherichia coli,0
562.88387,Escherichia coli strain gamma2,Susceptible,Escherichia coli,0
562.77253,Escherichia coli strain Br7,Susceptible,Escherichia coli,0
562.77358,Escherichia coli strain B-17,Susceptible,Escherichia coli,0
1005524.3,Escherichia coli EC4196,Susceptible,Escherichia coli,0
562.23694,Escherichia coli O7:H45 strain ECO1382,Susceptible,Escherichia coli,0
562.85701,Escherichia coli strain C8-3,Susceptible,Escherichia coli,0
562.79487,Escherichia coli strain STEC650 strain not applicable,Susceptible,Escherichia coli,0
562.7748,Escherichia coli strain 403096,Susceptible,Escherichia coli,0
562.77311,Escherichia coli strain FRAN,Susceptible,Escherichia coli,0
1081889.3,Escherichia coli 09BKT076207,Susceptible,Escherichia coli,0
562.42776,Escherichia coli strain M21,Susceptible,Escherichia coli,0
562.86995,Escherichia coli strain IN08,Susceptible,Escherichia coli,0
562.22918,Escherichia coli O15:H1 strain ECO0527,Susceptible,Escherichia coli,0
562.88357,Escherichia coli strain MSK.23.110,Susceptible,Escherichia coli,0
562.42854,Escherichia coli strain MUGSI_257,Susceptible,Escherichia coli,0
562.8914,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.23804,Escherichia coli O25:H4 strain ECO0912,Susceptible,Escherichia coli,0
562.79107,Escherichia coli strain S855-1,Susceptible,Escherichia coli,0
562.88383,Escherichia coli strain V1,Susceptible,Escherichia coli,0
562.23762,Escherichia coli O126:H2 strain ECO1510,Susceptible,Escherichia coli,0
562.89087,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.23531,Escherichia coli O82:H20 strain ECO0998,Susceptible,Escherichia coli,0
1116060.3,Escherichia coli MP021017.4,Susceptible,Escherichia coli,0
562.8993,Escherichia coli STEC 1309b,Susceptible,Escherichia coli,0
562.8575,Escherichia coli strain P31-36,Susceptible,Escherichia coli,0
562.80288,Escherichia coli strain P31-33,Susceptible,Escherichia coli,0
562.8615,Escherichia coli strain GN02766,Susceptible,Escherichia coli,0
1078021.4,Escherichia coli O113:H21 strain FWSEC0011,Susceptible,Escherichia coli,0
562.79062,Escherichia coli strain P31-07,Susceptible,Escherichia coli,0
562.140875,Escherichia coli 013-E1-DxU,Susceptible,Escherichia coli,0
562.42846,Escherichia coli strain MUGSI_244,Susceptible,Escherichia coli,0
562.56919,Escherichia coli strain RL97,Susceptible,Escherichia coli,0
562.79015,Escherichia coli strain C3-8,Susceptible,Escherichia coli,0
562.89978,Escherichia coli STEC383,Susceptible,Escherichia coli,0
1182662.3,Escherichia coli KTE55,Susceptible,Escherichia coli,0
562.88571,Escherichia coli strain OPP656,Susceptible,Escherichia coli,0
562.23511,Escherichia coli O49:H40 strain ECO1194,Susceptible,Escherichia coli,0
562.90982,Escherichia coli 153,Susceptible,Escherichia coli,0
562.42791,Escherichia coli strain M36,Susceptible,Escherichia coli,0
562.91112,Escherichia coli MS10840,Susceptible,Escherichia coli,0
562.23176,Escherichia coli O7:H45 strain ECO0793,Susceptible,Escherichia coli,0
562.23458,Escherichia coli O25:H4 strain ECO1022,Susceptible,Escherichia coli,0
562.86253,Escherichia coli strain 21,Susceptible,Escherichia coli,0
562.87693,Escherichia coli strain C3-3,Susceptible,Escherichia coli,0
562.80687,Escherichia coli strain U34-1,Susceptible,Escherichia coli,0
562.4284,Escherichia coli strain MUGSI_212,Susceptible,Escherichia coli,0
562.8812,Escherichia coli strain MTR_BAU02,Susceptible,Escherichia coli,0
562.81221,Escherichia coli strain 48,Susceptible,Escherichia coli,0
562.77357,Escherichia coli strain B-61,Susceptible,Escherichia coli,0
1116087.3,Escherichia coli P0305260.13,Susceptible,Escherichia coli,0
562.89205,Escherichia coli strain 120,Susceptible,Escherichia coli,0
562.87996,Escherichia coli strain MS10778,Susceptible,Escherichia coli,0
562.90074,Escherichia coli 41336,Susceptible,Escherichia coli,0
562.88904,Escherichia coli strain ARS-CC11276,Susceptible,Escherichia coli,0
1116055.3,Escherichia coli P0299917.9,Susceptible,Escherichia coli,0
562.80213,Escherichia coli strain C15-2,Susceptible,Escherichia coli,0
562.90882,Escherichia coli ARS-CC9562,Susceptible,Escherichia coli,0
562.23601,Escherichia coli O2:H4 strain ECO1309,Susceptible,Escherichia coli,0
562.2297,Escherichia coli O157:H45 strain ECO0593,Susceptible,Escherichia coli,0
562.22834,Escherichia coli O36:H42 strain ECO0446,Susceptible,Escherichia coli,0
562.90202,Escherichia coli 131,Susceptible,Escherichia coli,0
562.7757,Escherichia coli strain 402617,Susceptible,Escherichia coli,0
562.87068,Escherichia coli strain 172,Susceptible,Escherichia coli,0
562.77518,Escherichia coli strain ROAR-020 / O53:H15 / fimH31 / 11644 (ST Warwick) strain ROAR-020 / O53:H15 / fimH31 / 11644 (ST Warwick) strain ROAR-020 / O53:H15 / fimH31 / 11644 (ST Warwick),Susceptible,Escherichia coli,0
562.80506,Escherichia coli strain CM 42-16,Susceptible,Escherichia coli,0
562.79046,Escherichia coli strain P31-23,Susceptible,Escherichia coli,0
562.81155,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.90215,Escherichia coli Fecal samples,Susceptible,Escherichia coli,0
1240761.3,Escherichia coli O104:H4 str. Ec11-4984,Susceptible,Escherichia coli,0
562.7952,Escherichia coli strain STEC281 strain not applicable,Susceptible,Escherichia coli,0
562.8042,Escherichia coli strain XDXN8-1-1,Susceptible,Escherichia coli,0
562.23557,Escherichia coli O13/O135:H4 strain ECO1243,Susceptible,Escherichia coli,0
1169318.3,Escherichia coli KTE13,Susceptible,Escherichia coli,0
562.79511,Escherichia coli strain STEC651 strain not applicable,Susceptible,Escherichia coli,0
562.7951,Escherichia coli strain STEC652 strain not applicable,Susceptible,Escherichia coli,0
562.80569,Escherichia coli strain MS10778,Susceptible,Escherichia coli,0
562.87891,Escherichia coli strain B19,Susceptible,Escherichia coli,0
562.86395,Escherichia coli strain RD10,Susceptible,Escherichia coli,0
562.90022,Escherichia coli R26-K1,Susceptible,Escherichia coli,0
562.85983,Escherichia coli strain ARS-CC9553,Susceptible,Escherichia coli,0
562.80543,Escherichia coli strain MS10872,Susceptible,Escherichia coli,0
562.23144,Escherichia coli O25:H4 strain ECO0658,Susceptible,Escherichia coli,0
562.23262,Escherichia coli O6:H31 strain ECO0896,Susceptible,Escherichia coli,0
562.81138,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.86446,Escherichia coli strain MSK.19.87,Susceptible,Escherichia coli,0
562.88321,Escherichia coli strain 21-MO00799,Susceptible,Escherichia coli,0
562.23621,Escherichia coli O17:H18 strain ECO1335,Susceptible,Escherichia coli,0
562.86781,Escherichia coli strain 6041,Susceptible,Escherichia coli,0
562.23528,Escherichia coli O1:H42 strain ECO1216,Susceptible,Escherichia coli,0
562.80452,Escherichia coli strain CX05,Susceptible,Escherichia coli,0
1181759.3,Escherichia coli KTE213,Susceptible,Escherichia coli,0
562.80636,Escherichia coli strain S.115.20.Ec strain not collected,Susceptible,Escherichia coli,0
562.8833,Escherichia coli strain 21-MO00981,Susceptible,Escherichia coli,0
562.87772,Escherichia coli strain S472,Susceptible,Escherichia coli,0
562.86902,Escherichia coli strain Fecal samples,Susceptible,Escherichia coli,0
562.91262,Escherichia coli S.43.20.Ec,Susceptible,Escherichia coli,0
1182721.3,Escherichia coli KTE141,Susceptible,Escherichia coli,0
1169370.3,Escherichia coli KTE97,Susceptible,Escherichia coli,0
562.86709,Escherichia coli strain KCJ3K654,Susceptible,Escherichia coli,0
562.86584,Escherichia coli strain EF280,Susceptible,Escherichia coli,0
1182718.3,Escherichia coli KTE135,Susceptible,Escherichia coli,0
1116187.3,Escherichia coli P0304816.11,Susceptible,Escherichia coli,0
1165942.3,Escherichia coli O111:H8 str. CVM9602,Susceptible,Escherichia coli,0
562.56885,Escherichia coli strain RL111,Susceptible,Escherichia coli,0
562.1909,Escherichia coli strain ZTA15/01169-1EB1,Susceptible,Escherichia coli,0
562.90288,Escherichia coli Fecal samples,Susceptible,Escherichia coli,0
562.88753,Escherichia coli strain GN1228,Susceptible,Escherichia coli,0
562.50302,Escherichia coli strain URMC_107,Susceptible,Escherichia coli,0
562.23852,Escherichia coli O2:H7 strain ECO1506,Susceptible,Escherichia coli,0
562.80753,Escherichia coli strain CX13,Susceptible,Escherichia coli,0
562.76465,Escherichia coli strain WS0115A,Susceptible,Escherichia coli,0
562.7748,Escherichia coli strain SCPM-O--8959,Susceptible,Escherichia coli,0
562.9059,Escherichia coli R1572,Susceptible,Escherichia coli,0
1116033.3,Escherichia coli 2872000,Susceptible,Escherichia coli,0
1005502.3,Escherichia coli PA31,Susceptible,Escherichia coli,0
562.87649,Escherichia coli strain C9-8,Susceptible,Escherichia coli,0
562.80915,Escherichia coli strain gb37,Susceptible,Escherichia coli,0
562.23574,Escherichia coli O25:H4 strain ECO1261,Susceptible,Escherichia coli,0
562.85936,Escherichia coli strain B15-2,Susceptible,Escherichia coli,0
562.77332,Escherichia coli strain Colony156,Susceptible,Escherichia coli,0
562.79581,Escherichia coli strain STEC837 strain not applicable,Susceptible,Escherichia coli,0
562.89914,Escherichia coli EPEC 919f,Susceptible,Escherichia coli,0
562.91218,Escherichia coli 871-22,Susceptible,Escherichia coli,0
562.7719,Escherichia coli strain 102485_aEPEC,Susceptible,Escherichia coli,0
562.80859,Escherichia coli strain 21-MO00801,Susceptible,Escherichia coli,0
562.87865,Escherichia coli strain 0H25,Susceptible,Escherichia coli,0
1078034.92,Escherichia coli O145:H28 strain 150952,Susceptible,Escherichia coli,0
562.88213,Escherichia coli strain 68,Susceptible,Escherichia coli,0
562.80937,Escherichia coli strain MSK.8.13,Susceptible,Escherichia coli,0
562.2333,Escherichia coli O140:H25 strain ECO1093,Susceptible,Escherichia coli,0
562.79448,Escherichia coli strain STEC054 strain not applicable,Susceptible,Escherichia coli,0
562.77235,Escherichia coli strain 833,Susceptible,Escherichia coli,0
562.79012,Escherichia coli strain C4-9,Susceptible,Escherichia coli,0
562.86181,Escherichia coli strain 871-22,Susceptible,Escherichia coli,0
562.77308,Escherichia coli strain YC102,Susceptible,Escherichia coli,0
562.568,Escherichia coli strain 46-16,Susceptible,Escherichia coli,0
562.23411,Escherichia coli O6:H1 strain ECO1234,Susceptible,Escherichia coli,0
562.8578,Escherichia coli strain S959,Susceptible,Escherichia coli,0
562.8021,Escherichia coli strain C19-1,Susceptible,Escherichia coli,0
562.89851,Escherichia coli K64_1,Susceptible,Escherichia coli,0
562.87734,Escherichia coli strain S959,Susceptible,Escherichia coli,0
562.23672,Escherichia coli O18:H7 strain ECO1409,Susceptible,Escherichia coli,0
562.9097,Escherichia coli strain G749,Susceptible,Escherichia coli,0
1268999.3,Escherichia coli 908585,Susceptible,Escherichia coli,0
562.88443,Escherichia coli strain QH21-3-15,Susceptible,Escherichia coli,0
562.2361,Escherichia coli O25:H4 strain ECO1322,Susceptible,Escherichia coli,0
562.88844,Escherichia coli strain ARS-CC11281,Susceptible,Escherichia coli,0
562.23922,Escherichia coli O8:H10 strain ECO1263,Susceptible,Escherichia coli,0
562.80996,Escherichia coli strain DFI.2.42,Susceptible,Escherichia coli,0
1005478.3,Escherichia coli FRIK1990,Susceptible,Escherichia coli,0
562.90401,Escherichia coli C8-7,Susceptible,Escherichia coli,0
562.23472,Escherichia coli NA:H2 strain ECO1038,Susceptible,Escherichia coli,0
562.7695,Escherichia coli strain 500989,Susceptible,Escherichia coli,0
562.91357,Escherichia coli ARS-CC11319,Susceptible,Escherichia coli,0
562.91142,Escherichia coli ESBL9,Susceptible,Escherichia coli,0
562.23756,Escherichia coli O29:H4 strain ECO1495,Susceptible,Escherichia coli,0
562.80193,Escherichia coli strain KE1567,Susceptible,Escherichia coli,0
562.7643,Escherichia coli strain 102010_aEPEC,Susceptible,Escherichia coli,0
1116104.3,Escherichia coli 180200,Susceptible,Escherichia coli,0
562.23018,Escherichia coli O25:H4 strain ECO0644,Susceptible,Escherichia coli,0
562.88304,Escherichia coli strain 21-MO00822,Susceptible,Escherichia coli,0
1125640.3,Escherichia coli P0298942.4,Susceptible,Escherichia coli,0
562.87012,Escherichia coli strain 106,Susceptible,Escherichia coli,0
1279005.3,Escherichia coli KTE172,Susceptible,Escherichia coli,0
562.80529,Escherichia coli strain MS10881,Susceptible,Escherichia coli,0
562.77269,Escherichia coli strain Ec18,Susceptible,Escherichia coli,0
562.6578,Escherichia coli strain CFS0351,Susceptible,Escherichia coli,0
562.90156,Escherichia coli S576,Susceptible,Escherichia coli,0
562.2348,Escherichia coli O25:H4 strain ECO1045,Susceptible,Escherichia coli,0
562.90073,Escherichia coli 41337,Susceptible,Escherichia coli,0
562.85706,Escherichia coli strain C6-8,Susceptible,Escherichia coli,0
562.87029,Escherichia coli strain 80,Susceptible,Escherichia coli,0
562.88746,Escherichia coli strain KCJ3K286,Susceptible,Escherichia coli,0
1151240.3,Escherichia coli B84,Susceptible,Escherichia coli,0
562.8516,Escherichia coli strain CD306,Susceptible,Escherichia coli,0
562.91017,Escherichia coli KCJ3K290,Susceptible,Escherichia coli,0
562.87058,Escherichia coli strain 146,Susceptible,Escherichia coli,0
562.77349,Escherichia coli strain B-60,Susceptible,Escherichia coli,0
562.78215,Escherichia coli strain ME2L-19-462,Susceptible,Escherichia coli,0
562.80579,Escherichia coli strain MS10710,Susceptible,Escherichia coli,0
562.86094,Escherichia coli strain MS10745,Susceptible,Escherichia coli,0
562.23902,Escherichia coli O17:H18 strain ECO1487,Susceptible,Escherichia coli,0
562.23644,Escherichia coli O25:H4 strain ECO1371,Susceptible,Escherichia coli,0
562.86775,Escherichia coli strain DMP-13-6738-2,Susceptible,Escherichia coli,0
562.90688,Escherichia coli R1014,Susceptible,Escherichia coli,0
562.90515,Escherichia coli P31-04,Susceptible,Escherichia coli,0
562.79368,Escherichia coli strain STEC096 strain not applicable,Susceptible,Escherichia coli,0
562.80159,Escherichia coli strain K64_1,Susceptible,Escherichia coli,0
1116145.3,Escherichia coli P0298942.8,Susceptible,Escherichia coli,0
562.88236,Escherichia coli strain 110,Susceptible,Escherichia coli,0
562.80524,Escherichia coli strain MS10956,Susceptible,Escherichia coli,0
562.90251,Escherichia coli Fecal samples,Susceptible,Escherichia coli,0
562.8562,Escherichia coli strain GN02148,Susceptible,Escherichia coli,0
562.85698,Escherichia coli strain C7-9,Susceptible,Escherichia coli,0
562.79311,Escherichia coli strain MS10856,Susceptible,Escherichia coli,0
